Date,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Gender,Job Role,Marital Status,Monthly Income,Over Time,Job Satisfaction,Environment Satisfaction,Relationship Satisfaction,Work Life Balance,Performance Rating,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Training Times Last Year,Income_Leval,Age Group
2024-09-04,29,No,Non-Travel,R&D,1,High School,Technical Degree,Male,Manufacturing Director,Married,4319.0,No,3,4,1,3,3,10,10,7,0,1,Low,26-35
2024-02-16,51,No,Travel_Rarely,R&D,7,Master's Degree,Medical,Male,Manufacturing Director,Married,6132.0,No,3,2,3,3,3,10,1,0,0,2,Medium,46-55
2023-11-16,58,No,Travel_Rarely,R&D,9,Bachelor's Degree,Medical,Female,Research Scientist,Married,3346.0,Yes,2,2,2,2,4,9,1,0,0,3,Low,56-65
2024-07-23,40,No,Travel_Rarely,Sales,4,Master's Degree,Marketing,Male,Sales Executive,Married,10855.0,No,4,3,1,2,3,15,12,11,2,2,High,36-45
2024-07-18,34,No,Travel_Frequently,Sales,2,Master's Degree,Marketing,Female,Sales Representative,Married,6512.767759562841,No,3,3,4,3,3,6,4,3,1,3,Medium,26-35
2023-05-20,22,No,Travel_Rarely,R&D,19,High School,Medical,Male,Research Scientist,Married,2323.0,No,4,3,1,3,4,2,2,2,2,6,Low,18-25
2023-11-06,27,No,Non-Travel,R&D,9,Bachelor's Degree,Medical,Male,Research Scientist,Divorced,2024.0,No,2,4,4,1,3,6,2,2,2,1,Low,26-35
2024-07-01,28,No,Travel_Rarely,R&D,21,Bachelor's Degree,Medical,Male,Research Scientist,Married,2713.0,No,4,3,3,1,3,5,5,2,0,2,Low,26-35
2023-02-26,57,No,Travel_Rarely,R&D,24,Associates Degree,Life Sciences,Male,Healthcare Representative,Divorced,9439.0,Yes,4,3,2,1,3,12,5,3,1,2,High,56-65
2023-11-07,27,No,Non-Travel,R&D,3,Bachelor's Degree,Medical,Male,Research Scientist,Divorced,2566.0,Yes,3,3,4,2,3,1,1,1,0,2,Low,26-35
2023-08-29,50,No,Travel_Rarely,R&D,11,Bachelor's Degree,Life Sciences,Female,Manager,Single,19926.0,No,2,3,2,3,3,21,5,4,4,5,High,46-55
2023-10-17,41,No,Travel_Rarely,R&D,14,Unknown,Life Sciences,Male,Research Scientist,Unknown,2451.0,No,3,1,1,3,3,13,9,8,1,2,Low,36-45
2024-04-23,30,No,Travel_Rarely,Sales,5,Bachelor's Degree,Life Sciences,Female,Sales Executive,Married,9419.0,No,4,2,3,3,3,12,10,9,7,2,High,26-35
2024-08-26,38,No,Travel_Rarely,Sales,1,Master's Degree,Life Sciences,Female,Sales Executive,Single,8686.0,No,4,1,3,4,4,12,8,3,0,2,High,36-45
2024-02-14,32,No,Travel_Rarely,R&D,6,Doctoral Degree,Life Sciences,Male,Research Scientist,Single,3038.0,No,3,3,1,3,4,8,5,4,1,2,Low,26-35
2023-04-07,27,No,Travel_Rarely,R&D,17,Bachelor's Degree,Technical Degree,Male,Research Scientist,Married,3058.0,Yes,2,3,4,2,3,6,5,2,1,3,Low,26-35
2023-08-08,19,Yes,Travel_Frequently,Sales,1,High School,Technical Degree,Female,Sales Representative,Single,2325.0,No,1,3,1,4,4,1,0,0,0,5,Low,18-25
2023-10-21,36,No,Travel_Frequently,R&D,3,Associates Degree,Medical,Male,Laboratory Technician,Single,2088.0,No,2,4,3,2,3,13,8,7,7,3,Low,36-45
2023-08-29,30,No,Non-Travel,R&D,9,Bachelor's Degree,Medical,Male,Laboratory Technician,Divorced,3072.0,No,1,3,3,3,3,12,12,9,6,4,Low,26-35
2023-11-12,45,No,Travel_Rarely,Sales,4,Associates Degree,Life Sciences,Female,Sales Executive,Divorced,5006.0,Yes,1,3,1,4,3,9,5,4,0,3,Medium,36-45
2024-12-05,56,No,Travel_Rarely,R&D,8,Bachelor's Degree,Life Sciences,Female,Research Scientist,Divorced,4257.0,Yes,1,3,3,3,3,19,2,2,2,3,Low,56-65
2024-11-18,33,No,Travel_Rarely,R&D,2,Bachelor's Degree,Life Sciences,Male,Research Scientist,Single,2500.0,No,4,3,1,4,3,4,3,1,0,2,Low,26-35
2023-07-08,19,Yes,Travel_Rarely,R&D,2,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Single,1102.0,No,4,2,3,2,4,1,1,0,1,3,Low,18-25
2024-04-22,46,No,Travel_Rarely,Sales,1,Associates Degree,Marketing,Female,Sales Executive,Divorced,10453.0,No,1,2,3,3,4,24,24,13,15,2,High,46-55
2024-10-07,38,No,Travel_Rarely,R&D,9,Associates Degree,Life Sciences,Female,Laboratory Technician,Single,2288.0,No,4,3,3,3,3,2,2,2,2,3,Low,36-45
2024-03-23,31,No,Travel_Rarely,R&D,12,High School,Medical,Female,Research Scientist,Married,3929.0,Yes,4,3,3,3,4,7,4,2,0,0,Low,26-35
2023-08-17,34,No,Travel_Rarely,R&D,27,Associates Degree,Medical,Female,Research Scientist,Single,2311.0,No,2,4,4,3,3,9,3,2,1,3,Low,26-35
2023-03-15,41,Yes,Travel_Rarely,Sales,20,Associates Degree,Marketing,Female,Sales Representative,Unknown,3140.0,Yes,2,2,4,2,4,4,4,3,0,5,Low,36-45
2023-06-17,50,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Male,Laboratory Technician,Married,3690.0,No,3,3,4,2,3,5,3,2,0,2,Low,46-55
2024-03-30,53,No,Travel_Rarely,R&D,13,Associates Degree,Medical,Female,Manufacturing Director,Divorced,4450.0,No,1,4,3,3,3,5,4,2,1,3,Low,46-55
2023-10-09,33,No,Travel_Rarely,R&D,14,Bachelor's Degree,Medical,Female,Research Scientist,Married,2756.0,No,2,4,4,3,3,8,8,7,1,5,Low,26-35
2023-08-10,40,No,Travel_Rarely,R&D,4,High School,Medical,Female,Manager,Married,19033.0,No,3,4,2,3,3,21,20,8,9,2,High,36-45
2025-03-18,55,No,Travel_Rarely,R&D,14,Master's Degree,Medical,Male,Research Director,Single,18722.0,No,2,3,4,3,3,36,24,15,2,3,High,46-55
2024-06-13,34,No,Travel_Frequently,R&D,2,High School,Life Sciences,Male,Manufacturing Director,Married,9547.0,No,3,4,3,2,3,10,10,9,1,2,High,26-35
2023-12-22,51,No,Travel_Rarely,R&D,3,Bachelor's Degree,Medical,Female,Healthcare Representative,Single,13734.0,No,2,4,3,3,3,21,7,7,1,6,High,46-55
2024-08-02,52,No,Travel_Rarely,R&D,1,Master's Degree,Life Sciences,Male,Manager,Married,19999.0,No,3,3,1,3,3,34,33,18,11,5,High,46-55
2023-02-26,27,No,Travel_Rarely,R&D,9,Bachelor's Degree,Medical,Female,Research Scientist,Single,2279.0,No,2,4,4,2,3,7,7,7,0,2,Low,26-35
2023-02-15,35,Yes,Travel_Rarely,R&D,23,Associates Degree,Life Sciences,Male,Manufacturing Director,Married,5916.0,Yes,3,2,1,3,3,8,1,0,0,1,Medium,26-35
2024-10-25,43,No,Non-Travel,R&D,7,Bachelor's Degree,Medical,Male,Research Scientist,Divorced,2089.0,No,4,4,4,4,3,7,5,4,2,3,Low,36-45
2023-03-02,45,No,Non-Travel,R&D,2,Associates Degree,Medical,Male,Manager,Married,16792.0,No,4,1,4,3,4,22,20,8,11,1,High,36-45
2024-08-12,37,No,Travel_Rarely,R&D,21,Bachelor's Degree,Life Sciences,Male,Research Scientist,Married,3564.0,Yes,1,2,1,2,3,8,8,7,1,3,Low,36-45
2023-05-10,35,No,Travel_Frequently,R&D,2,Bachelor's Degree,Medical,Female,Laboratory Technician,Single,4425.0,No,2,2,4,3,3,10,6,2,1,5,Low,26-35
2024-02-29,42,No,Non-Travel,R&D,21,Associates Degree,Medical,Female,Manufacturing Director,Divorced,5265.0,No,3,3,2,3,3,11,5,3,0,5,Medium,36-45
2024-04-25,38,No,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Male,Manufacturing Director,Married,6553.0,No,3,4,2,3,3,14,1,0,0,3,Medium,36-45
2024-01-18,38,No,Travel_Rarely,R&D,29,Bachelor's Degree,Technical Degree,Male,Manufacturing Director,Married,6261.0,No,4,4,1,1,3,9,7,7,1,3,Medium,36-45
2023-08-19,27,No,Travel_Frequently,R&D,1,High School,Technical Degree,Male,Manufacturing Director,Married,4298.0,No,1,3,3,3,3,6,2,2,2,1,Low,26-35
2024-08-30,49,No,Non-Travel,R&D,18,Master's Degree,Life Sciences,Male,Manufacturing Director,Divorced,6804.0,Yes,4,4,1,3,3,7,7,7,1,0,Medium,46-55
2024-02-21,34,No,Travel_Frequently,R&D,10,Master's Degree,Medical,Male,Research Scientist,Divorced,3815.0,Yes,3,4,4,4,3,5,5,3,2,4,Low,26-35
2024-01-18,40,No,Travel_Rarely,R&D,19,Associates Degree,Medical,Male,Laboratory Technician,Married,2741.0,Yes,4,3,3,4,3,15,7,2,3,2,Low,36-45
2023-01-07,38,Yes,Travel_Rarely,R&D,29,High School,Medical,Male,Healthcare Representative,Married,6673.0,Yes,1,2,2,3,3,17,1,0,0,2,Medium,36-45
2024-07-03,29,Yes,Travel_Rarely,Sales,27,Bachelor's Degree,Marketing,Female,Sales Executive,Married,7639.0,No,4,2,4,2,4,10,10,4,1,3,Medium,26-35
2024-01-09,22,No,Travel_Rarely,R&D,5,Bachelor's Degree,Life Sciences,Male,Research Scientist,Divorced,2328.0,Yes,2,4,1,2,3,4,4,2,2,2,Low,18-25
2023-08-20,36,No,Travel_Frequently,R&D,18,High School,Medical,Female,Laboratory Technician,Single,2153.0,No,4,2,1,3,3,8,8,1,1,2,Low,36-45
2024-07-14,40,No,Non-Travel,R&D,9,Doctoral Degree,Life Sciences,Male,Healthcare Representative,Married,4876.0,No,4,4,4,1,3,5,3,2,0,5,Low,36-45
2023-10-24,46,No,Travel_Rarely,R&D,1,Master's Degree,Medical,Male,Healthcare Representative,Divorced,9396.0,No,1,4,3,3,3,17,4,2,0,3,High,46-55
2024-09-25,32,Yes,Travel_Rarely,Sales,4,Master's Degree,Medical,Male,Sales Executive,Married,10400.0,No,4,4,3,2,3,14,14,8,9,2,High,26-35
2024-11-04,30,No,Non-Travel,R&D,1,High School,Life Sciences,Male,Manufacturing Director,Single,8474.0,No,3,3,3,3,4,12,11,8,5,2,High,26-35
2024-01-05,27,No,Travel_Frequently,Sales,20,Bachelor's Degree,Life Sciences,Female,Sales Executive,Single,9981.0,No,3,4,4,3,3,7,7,7,0,2,High,26-35
2023-04-09,51,No,Travel_Rarely,R&D,8,Master's Degree,Life Sciences,Male,Research Director,Married,12490.0,No,2,2,4,1,3,16,10,9,4,5,High,46-55
2024-10-21,30,Yes,Travel_Rarely,R&D,3,Bachelor's Degree,Technical Degree,Female,Research Scientist,Single,2657.0,Yes,1,4,3,3,3,8,5,2,0,5,Low,26-35
2024-02-29,41,No,Travel_Rarely,Sales,6,Bachelor's Degree,Life Sciences,Female,Manager,Single,13591.0,Yes,4,4,3,3,3,16,1,0,0,3,High,36-45
2023-09-19,30,Yes,Travel_Frequently,Sales,26,Master's Degree,Marketing,Female,Sales Executive,Single,6696.0,No,1,3,3,2,3,9,6,3,0,5,Medium,26-35
2023-06-21,29,Yes,Travel_Rarely,R&D,1,Bachelor's Degree,Technical Degree,Male,Research Scientist,Single,2058.0,No,3,3,4,2,3,7,6,2,1,1,Low,26-35
2023-05-24,45,No,Non-Travel,Sales,6,Bachelor's Degree,Medical,Female,Sales Executive,Single,8865.0,No,4,4,4,3,3,23,19,7,12,2,High,36-45
2025-05-14,54,No,Travel_Rarely,Sales,3,Bachelor's Degree,Marketing,Female,Sales Executive,Married,5940.0,No,1,4,4,3,3,16,6,2,0,4,Medium,46-55
2024-09-03,36,No,Travel_Rarely,R&D,5,Associates Degree,Life Sciences,Male,Laboratory Technician,Single,5914.0,No,2,4,4,4,3,16,13,11,3,3,Medium,36-45
2023-07-05,33,No,Travel_Rarely,R&D,4,Master's Degree,Medical,Female,Research Scientist,Married,2622.0,No,2,3,4,3,4,7,3,2,1,3,Low,26-35
2023-11-18,37,No,Travel_Frequently,R&D,11,Bachelor's Degree,Other,Male,Research Director,Divorced,12185.0,Yes,4,2,3,3,3,10,10,8,0,1,High,36-45
2023-12-19,38,No,Travel_Rarely,Sales,3,Bachelor's Degree,Life Sciences,Male,Sales Executive,Divorced,10609.0,No,3,1,3,2,3,17,16,10,5,6,High,36-45
2024-08-09,31,No,Non-Travel,R&D,1,Master's Degree,Medical,Male,Manufacturing Director,Married,4345.0,No,3,3,4,3,3,6,5,4,1,2,Low,26-35
2023-04-15,59,No,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Male,Research Scientist,Married,2177.0,No,4,3,1,3,3,7,1,0,0,6,Low,56-65
2024-10-21,37,No,Travel_Frequently,Sales,4,Master's Degree,Marketing,Male,Sales Representative,Divorced,2793.0,No,4,1,3,3,3,13,9,8,5,2,Low,36-45
2023-12-31,29,No,Travel_Frequently,Sales,1,High School,Medical,Female,Sales Executive,Married,7918.0,No,4,2,4,3,3,11,11,10,4,5,Medium,26-35
2023-04-28,35,No,Travel_Frequently,Sales,1,Bachelor's Degree,Marketing,Female,Sales Executive,Single,8789.0,No,3,3,1,4,3,10,10,7,0,3,High,26-35
2023-04-05,29,Yes,Travel_Rarely,R&D,18,High School,Medical,Male,Research Scientist,Single,2389.0,Yes,4,3,3,2,3,4,4,3,0,3,Low,26-35
2023-04-03,52,No,Travel_Rarely,R&D,2,Bachelor's Degree,Life Sciences,Female,Laboratory Technician,Single,3212.0,No,4,3,2,2,3,6,2,2,2,3,Low,46-55
2024-06-10,42,No,Travel_Rarely,R&D,4,Associates Degree,Technical Degree,Male,Manager,Married,19232.0,No,4,3,4,3,3,22,22,17,11,3,High,36-45
2024-04-06,59,No,Travel_Rarely,HR,6,Associates Degree,Medical,Male,Human Resources,Married,2267.0,No,3,2,4,2,3,7,2,2,2,2,Low,56-65
2024-11-27,50,No,Travel_Rarely,Sales,1,Master's Degree,Medical,Female,Manager,Divorced,19517.0,No,4,4,3,2,3,32,7,0,0,3,High,46-55
2023-10-13,33,Yes,Travel_Rarely,R&D,14,Bachelor's Degree,Medical,Male,Laboratory Technician,Married,2436.0,Yes,4,3,3,1,3,8,5,4,0,2,Low,26-35
2024-06-12,43,No,Travel_Rarely,Sales,16,Bachelor's Degree,Marketing,Female,Manager,Married,16064.0,Yes,4,4,3,3,4,22,17,13,1,3,High,36-45
2024-05-16,33,Yes,Travel_Rarely,R&D,2,Associates Degree,Life Sciences,Female,Laboratory Technician,Married,2707.0,No,1,1,1,4,4,13,9,7,1,3,Low,26-35
2024-04-01,52,No,Non-Travel,Sales,2,Master's Degree,Life Sciences,Male,Manager,Single,19068.0,Yes,3,1,4,4,3,33,33,7,15,2,High,46-55
2024-11-28,32,No,Travel_Rarely,Sales,4,Associates Degree,Life Sciences,Female,Sales Representative,Married,3931.0,No,2,3,1,3,3,6,4,3,1,5,Low,26-35
2024-03-10,32,Yes,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Single,3730.0,Yes,3,4,4,1,3,4,3,2,1,2,Low,26-35
2023-03-15,39,No,Travel_Rarely,R&D,1,Master's Degree,Medical,Female,Laboratory Technician,Divorced,2232.0,No,3,3,3,3,3,7,3,2,1,1,Low,36-45
2024-05-23,32,No,Non-Travel,Sales,26,Master's Degree,Marketing,Male,Sales Executive,Married,4465.0,No,4,3,1,3,3,4,3,2,2,2,Low,26-35
2023-08-05,41,No,Travel_Rarely,R&D,19,Associates Degree,Life Sciences,Male,Research Scientist,Unknown,3072.0,No,1,3,1,2,3,17,1,0,0,2,Low,36-45
2023-08-24,40,No,Travel_Rarely,R&D,24,Associates Degree,Technical Degree,Male,Research Scientist,Divorced,3319.0,No,4,1,1,3,3,9,9,8,4,3,Low,36-45
2024-03-11,45,No,Travel_Rarely,R&D,1,Bachelor's Degree,Other,Male,Manager,Married,19202.0,No,4,3,3,3,3,25,24,0,1,2,High,36-45
2023-10-15,31,No,Travel_Frequently,R&D,3,Master's Degree,Medical,Male,Research Director,Divorced,13675.0,No,3,2,1,3,3,9,2,2,2,3,High,26-35
2024-03-08,33,No,Travel_Rarely,R&D,5,Master's Degree,Life Sciences,Female,Research Scientist,Married,2911.0,No,4,3,3,2,3,2,2,2,0,2,Low,26-35
2024-12-12,34,No,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Male,Manufacturing Director,Married,5957.0,No,1,4,2,3,3,13,11,9,5,3,Medium,26-35
2023-06-13,37,No,Travel_Rarely,R&D,1,Unknown,Medical,Female,Research Scientist,Married,3920.0,No,1,3,1,2,3,17,3,1,0,2,Low,36-45
2024-10-05,45,No,Travel_Frequently,R&D,7,Master's Degree,Life Sciences,Male,Manufacturing Director,Married,6434.0,No,3,1,4,3,3,9,3,2,0,1,Medium,36-45
2024-03-30,37,Yes,Travel_Frequently,R&D,10,Bachelor's Degree,Medical,Male,Manufacturing Director,Divorced,10048.0,No,3,1,2,3,3,17,1,0,0,5,High,36-45
2024-01-07,39,No,Travel_Frequently,R&D,2,Master's Degree,Technical Degree,Female,Healthcare Representative,Single,10938.0,No,3,3,4,3,4,20,19,6,11,1,High,36-45
2024-09-16,29,No,Travel_Rarely,R&D,15,Bachelor's Degree,Life Sciences,Male,Research Scientist,Single,2340.0,No,4,3,1,3,3,6,6,5,1,1,Low,26-35
2023-09-12,42,No,Travel_Rarely,R&D,17,Associates Degree,Life Sciences,Female,Research Scientist,Single,6545.0,Yes,1,4,3,3,3,10,3,2,0,1,Medium,36-45
2024-01-09,29,No,Travel_Rarely,Sales,20,Associates Degree,Marketing,Male,Sales Executive,Divorced,6931.0,No,4,4,4,3,3,10,3,2,0,2,Medium,26-35
2023-11-03,25,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Married,4898.0,No,3,1,4,3,3,5,4,2,1,3,Low,18-25
2024-07-08,42,No,Travel_Rarely,R&D,2,Bachelor's Degree,Medical,Female,Laboratory Technician,Divorced,2593.0,Yes,1,4,3,3,3,10,9,6,7,4,Low,36-45
2023-10-06,40,No,Travel_Rarely,R&D,2,Associates Degree,Medical,Male,Research Director,Divorced,19436.0,No,3,1,4,3,3,22,21,7,3,5,High,36-45
2023-09-02,51,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Male,Research Scientist,Married,2723.0,No,4,3,2,2,3,1,1,0,0,0,Low,46-55
2024-12-20,31,Yes,Travel_Frequently,R&D,29,Associates Degree,Medical,Male,Laboratory Technician,Single,3479.0,No,2,3,2,4,3,6,5,4,1,2,Low,26-35
2023-08-23,32,No,Travel_Frequently,R&D,7,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,2794.0,No,2,2,3,1,4,5,5,1,0,3,Low,26-35
2023-09-19,38,No,Non-Travel,Sales,2,Associates Degree,Life Sciences,Male,Sales Executive,Married,5249.0,No,4,4,4,3,3,13,8,7,7,0,Medium,36-45
2023-05-25,32,No,Travel_Rarely,R&D,2,High School,Technical Degree,Male,Laboratory Technician,Single,2176.0,No,1,4,4,3,3,9,6,2,0,5,Low,26-35
2024-04-15,46,No,Travel_Rarely,Sales,2,Bachelor's Degree,Technical Degree,Female,Manager,Married,16872.0,Yes,2,3,2,2,3,28,7,7,7,2,High,46-55
2023-05-19,28,Yes,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Male,Laboratory Technician,Single,3485.0,No,3,1,3,1,3,5,0,0,0,5,Low,26-35
2024-12-16,29,No,Travel_Rarely,Sales,2,Bachelor's Degree,Medical,Male,Sales Executive,Married,6644.0,No,2,1,2,3,3,10,0,0,0,2,Medium,26-35
2023-02-10,31,No,Travel_Rarely,R&D,23,Bachelor's Degree,Medical,Male,Healthcare Representative,Married,5582.0,No,4,2,2,3,4,10,9,0,7,2,Medium,26-35
2024-08-20,25,No,Non-Travel,R&D,5,Associates Degree,Life Sciences,Male,Healthcare Representative,Divorced,4000.0,No,1,2,4,3,3,6,6,3,1,2,Low,18-25
2024-01-21,45,No,Travel_Rarely,R&D,20,Associates Degree,Medical,Male,Healthcare Representative,Married,13496.0,Yes,4,3,2,3,3,21,20,7,4,2,High,36-45
2024-05-21,36,No,Travel_Rarely,R&D,6,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,3210.0,No,4,4,3,3,3,16,15,13,10,4,Low,36-45
2023-03-03,55,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Male,Manager,Single,19045.0,Yes,1,4,3,3,3,37,36,10,4,2,High,46-55
2024-05-02,47,Yes,Non-Travel,R&D,29,Master's Degree,Life Sciences,Male,Manager,Married,11849.0,Yes,2,1,4,2,3,10,10,7,9,2,High,46-55
2023-10-10,28,No,Travel_Rarely,R&D,9,Bachelor's Degree,Medical,Male,Research Scientist,Married,2070.0,No,4,4,4,2,4,5,5,2,0,3,Low,26-35
2024-11-11,37,No,Travel_Rarely,Sales,6,Master's Degree,Medical,Male,Sales Executive,Married,6502.0,No,4,3,2,4,3,7,5,4,0,5,Medium,36-45
2023-01-02,21,No,Travel_Rarely,R&D,3,Associates Degree,Medical,Male,Research Scientist,Single,3230.0,No,3,4,1,4,3,3,3,2,1,4,Low,18-25
2024-11-29,37,No,Non-Travel,R&D,1,Master's Degree,Medical,Female,Research Director,Divorced,13603.0,Yes,4,1,1,3,3,15,5,2,0,2,High,36-45
2023-01-07,35,No,Travel_Rarely,R&D,22,Bachelor's Degree,Life Sciences,Female,Manager,Divorced,11996.0,No,2,2,2,2,3,10,7,7,6,6,High,26-35
2023-04-20,38,No,Travel_Rarely,Sales,7,Associates Degree,Medical,Female,Sales Executive,Divorced,5605.0,Yes,1,1,3,3,4,8,8,0,7,3,Medium,36-45
2024-03-25,26,No,Travel_Frequently,R&D,1,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Divorced,6397.0,No,2,3,1,1,4,6,6,5,1,6,Medium,26-35
2023-07-12,50,No,Travel_Rarely,R&D,4,High School,Life Sciences,Male,Research Director,Divorced,19144.0,No,2,1,1,2,3,28,10,4,1,4,High,46-55
2024-10-08,53,No,Travel_Rarely,R&D,3,Master's Degree,Medical,Male,Research Director,Unknown,17584.0,Yes,3,3,4,2,3,21,5,3,1,5,High,46-55
2023-10-25,42,No,Travel_Rarely,Sales,1,High School,Life Sciences,Male,Sales Executive,Married,4907.0,No,3,2,3,3,4,20,20,16,11,3,Low,36-45
2023-07-24,29,No,Travel_Frequently,Sales,2,Associates Degree,Life Sciences,Male,Sales Executive,Single,4554.0,No,4,2,1,2,3,10,10,7,0,3,Low,26-35
2023-01-31,55,No,Travel_Rarely,R&D,20,Associates Degree,Technical Degree,Male,Laboratory Technician,Married,5415.0,Yes,4,2,4,3,3,12,10,7,0,4,Medium,46-55
2024-02-29,26,No,Travel_Frequently,R&D,11,Associates Degree,Medical,Male,Healthcare Representative,Married,4741.0,Yes,1,1,3,3,3,5,5,3,3,3,Low,26-35
2024-12-28,37,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Female,Research Scientist,Single,2115.0,No,4,4,2,3,3,17,17,12,5,3,Low,36-45
2024-03-07,44,Yes,Travel_Frequently,R&D,24,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Divorced,3161.0,Yes,3,4,4,1,4,19,1,0,0,0,Low,36-45
2023-07-26,38,No,Travel_Rarely,R&D,23,Master's Degree,Life Sciences,Male,Healthcare Representative,Divorced,5745.0,No,4,4,2,3,3,10,2,2,1,2,Medium,36-45
2024-09-04,26,Yes,Travel_Rarely,R&D,16,Master's Degree,Medical,Male,Laboratory Technician,Divorced,2373.0,Yes,2,1,4,3,3,5,3,2,0,2,Low,26-35
2024-11-21,28,No,Travel_Rarely,R&D,8,Associates Degree,Life Sciences,Female,Research Scientist,Single,3310.0,No,4,4,4,3,4,5,5,3,0,3,Low,26-35
2023-03-12,49,No,Travel_Frequently,R&D,10,Master's Degree,Life Sciences,Female,Research Director,Single,18665.0,Yes,1,3,4,3,3,22,3,2,1,4,High,46-55
2023-07-09,36,No,Travel_Rarely,R&D,3,Bachelor's Degree,Technical Degree,Male,Research Scientist,Single,4485.0,No,2,3,4,3,3,10,8,0,7,2,Low,36-45
2023-03-20,31,No,Travel_Frequently,Sales,5,Bachelor's Degree,Marketing,Female,Sales Representative,Divorced,2789.0,No,2,4,3,2,3,2,2,2,2,5,Low,26-35
2023-02-04,26,Yes,Travel_Rarely,Sales,4,Master's Degree,Marketing,Male,Sales Executive,Single,5828.0,Yes,4,4,2,3,3,8,8,7,7,0,Medium,26-35
2023-06-18,37,No,Travel_Frequently,R&D,9,Bachelor's Degree,Medical,Male,Research Scientist,Married,2326.0,Yes,4,2,3,2,3,4,4,2,1,3,Low,36-45
2023-09-20,42,No,Travel_Frequently,Sales,26,Bachelor's Degree,Marketing,Female,Sales Executive,Married,13525.0,No,2,3,4,4,3,23,20,4,4,2,High,36-45
2023-06-06,18,Yes,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Single,1420.0,No,3,3,3,3,3,0,0,0,0,2,Low,18-25
2024-12-08,35,No,Travel_Rarely,Sales,16,Bachelor's Degree,Marketing,Male,Sales Executive,Married,8020.0,No,2,3,3,2,3,12,11,9,6,3,High,26-35
2023-10-13,36,No,Travel_Frequently,R&D,18,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,3688.0,No,4,3,4,3,3,4,1,0,0,2,Low,36-45
2023-12-13,51,No,Travel_Rarely,R&D,2,Bachelor's Degree,Medical,Male,Manufacturing Director,Divorced,5482.0,No,2,4,4,3,3,13,4,1,1,3,Medium,46-55
2023-05-08,41,No,Travel_Rarely,Sales,2,Master's Degree,Life Sciences,Male,Manager,Single,16015.0,No,2,4,2,3,3,22,22,10,0,2,High,36-45
2023-10-16,18,No,Travel_Rarely,Sales,10,Bachelor's Degree,Medical,Female,Sales Representative,Single,1200.0,No,3,4,1,3,3,0,0,0,0,2,Low,18-25
2024-09-23,28,No,Travel_Rarely,R&D,16,Associates Degree,Medical,Male,Healthcare Representative,Single,5661.0,No,1,2,3,3,3,9,8,3,0,2,Medium,26-35
2023-06-07,31,No,Travel_Rarely,Sales,7,Bachelor's Degree,Technical Degree,Male,Sales Executive,Married,6512.767759562841,No,4,2,2,2,3,10,8,7,7,3,Medium,26-35
2024-03-10,39,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Male,Healthcare Representative,Divorced,9613.0,No,4,3,1,2,3,19,18,10,3,5,High,36-45
2024-06-05,36,No,Non-Travel,R&D,24,Master's Degree,Life Sciences,Female,Laboratory Technician,Married,5674.0,No,2,2,3,3,3,11,9,8,0,3,Medium,36-45
2024-11-03,32,No,Travel_Rarely,Sales,7,Bachelor's Degree,Life Sciences,Male,Sales Executive,Married,5484.0,No,3,4,3,2,3,13,13,8,4,3,Medium,26-35
2024-04-06,38,No,Travel_Rarely,R&D,25,Associates Degree,Life Sciences,Female,Research Director,Married,12061.0,No,2,1,3,3,3,19,10,8,0,2,High,36-45
2024-02-08,58,No,Non-Travel,R&D,1,Master's Degree,Life Sciences,Male,Healthcare Representative,Divorced,5660.0,Yes,3,4,4,3,3,12,5,3,1,2,Medium,56-65
2023-08-29,31,No,Travel_Rarely,R&D,5,Master's Degree,Technical Degree,Male,Research Scientist,Married,4821.0,Yes,4,3,3,3,3,6,5,2,0,4,Low,26-35
2024-08-24,31,No,Travel_Rarely,HR,2,Bachelor's Degree,Human Resources,Male,Human Resources,Married,6410.0,No,1,1,4,3,3,9,2,2,1,1,Medium,26-35
2024-05-18,45,No,Travel_Frequently,R&D,7,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Divorced,5210.0,No,1,1,1,3,3,24,24,9,9,2,Medium,36-45
